language,tokens_old_input,tokens_new_input,gain_input,tokens_old_output,tokens_new_output,gain_output
Welsh,1655,1622,1.9939577039274925,4799,4621,3.7091060637632842
Samoan,654,537,17.889908256880734,5722,4857,15.117091925900034
Morisyen,306,266,13.071895424836601,5946,5224,12.142616885301043
Scottish Gaelic,1350,1200,11.11111111111111,4871,4395,9.772120714432354
Waray,792,778,1.7676767676767677,5212,4997,4.1250959324635454
Tatar,182,167,8.241758241758241,5780,5071,12.26643598615917
Klingon,497,457,8.048289738430583,5345,4620,13.564078578110383
Fijian,260,259,0.38461538461538464,5515,5119,7.180417044424297
Estonian,1005,960,4.477611940298507,4745,4181,11.886195995785037
Romansh,648,600,7.407407407407407,4795,4053,15.474452554744525
Tongan,255,208,18.431372549019606,4880,4377,10.307377049180328
Xhosa,220,201,8.636363636363637,4845,4610,4.8503611971104235
Wolof,700,689,1.5714285714285714,4274,4158,2.71408516612073
Western Frisian,746,709,4.959785522788204,4098,3967,3.1966813079551
Irish,715,677,5.314685314685315,3826,3503,8.442237323575537
Faroese,423,416,1.6548463356973995,3883,3804,2.0345093999484933
Kazakh,531,439,17.325800376647834,3753,3113,17.05302424726885
Nyanja,370,356,3.7837837837837838,3807,3578,6.015235093249277
Lingala,93,79,15.053763440860216,3896,3569,8.393223819301848
Southern Sotho,382,374,2.094240837696335,3447,3234,6.179286335944299
Afar,1380,1356,1.7391304347826086,2250,2201,2.1777777777777776
Oromo,845,824,2.485207100591716,2609,2419,7.282483710233806
Aymara,306,300,1.9607843137254901,3111,2728,12.311153969784636
Kalaallisut,286,274,4.195804195804196,3117,2962,4.972730189284569
Māori,794,759,4.408060453400504,2533,2353,7.106198183971575
zzp,475,476,-0.21052631578947367,2840,2790,1.7605633802816902
Hausa,332,290,12.650602409638553,2968,2645,10.882749326145552
Tswana,236,232,1.694915254237288,2959,2887,2.433254477864143
Shona,171,151,11.695906432748538,2946,2656,9.843856076035301
Icelandic,238,225,5.46218487394958,2601,2327,10.53440984236832
Tajik,241,215,10.78838174273859,2512,2126,15.36624203821656
Albanian,297,296,0.3367003367003367,2418,2386,1.3234077750206783
Khasi,253,249,1.5810276679841897,2349,2291,2.4691358024691357
Kyrgyz,474,441,6.962025316455696,2123,1859,12.435233160621761
Lithuanian,134,125,6.7164179104477615,2422,2231,7.886044591246903
Akan,234,231,1.2820512820512822,2225,2201,1.0786516853932584
Maltese,60,60,0.0,2282,2241,1.796669588080631
Nauru,270,259,4.074074074074074,1936,1839,5.010330578512397
Azerbaijani,99,103,-4.040404040404041,2014,2330,-15.690168818272095
Javanese,197,200,-1.5228426395939085,1896,1760,7.172995780590718
Yoruba,327,278,14.984709480122325,1682,1433,14.803804994054698
Uyghur,257,249,3.11284046692607,1699,1508,11.24190700412007
Cebuano,161,156,3.1055900621118013,1780,1619,9.044943820224718
Belarusian,85,78,8.235294117647058,1821,1606,11.806699615595827
Sinhala,291,237,18.556701030927837,1473,1142,22.47114731839783
Igbo,59,49,16.949152542372882,1481,1196,19.243754220121538
Swati,237,231,2.5316455696202533,1134,1120,1.2345679012345678
Turkmen,62,64,-3.225806451612903,1305,1149,11.954022988505747
Hmong,118,91,22.88135593220339,1239,986,20.419693301049232
Tigrinya,316,302,4.430379746835443,1039,1022,1.6361886429258903
Amharic,330,238,27.87878787878788,921,714,22.47557003257329
Mongolian,65,60,7.6923076923076925,1009,854,15.361744301288404
Marathi,720,815,-13.194444444444445,216,218,-0.9259259259259259
Sundanese,45,44,2.2222222222222223,871,800,8.151549942594718
Bashkir,25,24,4.0,851,688,19.153936545240892
Rundi,42,42,0.0,735,657,10.612244897959183
Venda,41,38,7.317073170731708,565,445,21.238938053097346
Armenian,195,170,12.820512820512821,346,329,4.913294797687861
Urdu,113,121,-7.079646017699115,341,367,-7.624633431085044
Lao,28,28,0.0,392,392,0.0
Tibetan,29,34,-17.24137931034483,295,322,-9.152542372881356
Zulu,30,28,6.666666666666667,274,267,2.5547445255474455
Cherokee,258,218,15.503875968992247,19,19,0.0
Pashto,45,54,-20.0,216,251,-16.203703703703702
Zhuang,16,15,6.25,169,139,17.75147928994083
Abkhazian,7,5,28.571428571428573,177,175,1.1299435028248588
xx,47,38,19.148936170212767,123,114,7.317073170731708
Sindhi,24,24,0.0,136,134,1.4705882352941178
