language,tokens_old_input,tokens_new_input,gain_input,tokens_old_output,tokens_new_output,gain_output
Latvian,1667,1611,3.359328134373125,6499,6032,7.185720880135405
Basque,595,635,-6.722689075630252,7409,7105,4.103117829666622
Hindi,3027,3983,-31.582424843078957,4892,5883,-20.257563368765332
Manx,725,656,9.517241379310345,6775,6387,5.726937269372693
Quechua,836,775,7.29665071770335,6656,6246,6.159855769230769
Sanskrit,632,577,8.70253164556962,6728,6000,10.820451843043996
Bislama,1696,1436,15.330188679245284,5586,5049,9.613319011815252
Breton,769,722,6.111833550065019,6297,5679,9.81419723677942
Interlingua,637,572,10.204081632653061,6137,5137,16.294606485253382
Interlingue,544,472,13.235294117647058,6188,5560,10.148674854557207
Tatar,205,146,28.78048780487805,6359,4738,25.49142947004246
Ganda,1862,2064,-10.848549946294307,4513,4140,8.265012187015289
Kazakh,706,380,46.17563739376771,5638,2930,48.03121674352607
Welsh,1556,1359,12.660668380462726,4586,4360,4.9280418665503705
Morisyen,273,256,6.227106227106227,5812,5037,13.334480385409497
Waray,788,740,6.091370558375634,5272,4843,8.13732928679818
Scottish Gaelic,1210,1094,9.586776859504132,4737,4099,13.468439940890859
Haitian Creole,427,391,8.430913348946136,5497,4945,10.0418410041841
Fijian,263,243,7.604562737642586,5425,4855,10.506912442396313
Estonian,957,901,5.851619644723093,4531,3879,14.389759435003311
Samoan,524,510,2.6717557251908395,4735,4571,3.4635691657866947
Romansh,637,565,11.30298273155416,4546,3795,16.520017597888252
Klingon,466,439,5.793991416309013,4699,4453,5.2351564162587785
Tongan,242,192,20.66115702479339,4833,4247,12.124974136147321
Wolof,701,636,9.27246790299572,4307,3976,7.685163687021128
Xhosa,217,191,11.981566820276498,4628,4411,4.688850475367329
Western Frisian,690,620,10.144927536231885,4101,3848,6.169227017800536
Tajik,280,198,29.285714285714285,4032,1927,52.20734126984127
Nyanja,368,336,8.695652173913043,3939,3394,13.835998984513836
Faroese,407,384,5.651105651105651,3849,3579,7.014809041309431
Irish,674,618,8.308605341246292,3500,3334,4.742857142857143
Lingala,79,76,3.7974683544303796,3776,3495,7.441737288135593
Kalaallisut,300,261,13.0,3530,2819,20.141643059490086
Southern Sotho,372,330,11.290322580645162,3323,2967,10.713210953957267
Afar,1249,1139,8.807045636509207,2370,2051,13.459915611814345
Māori,800,727,9.125,2657,2226,16.221302220549493
Bangla,539,1105,-105.00927643784787,2883,4639,-60.90877558099202
Kyrgyz,543,425,21.731123388581953,2831,1735,38.71423525256093
zzp,493,465,5.679513184584178,2831,2697,4.733309784528435
Aymara,291,266,8.59106529209622,2865,2590,9.598603839441536
Tswana,227,218,3.9647577092511015,2881,2771,3.818118708781673
Oromo,798,735,7.894736842105263,2283,2235,2.102496714848883
Azerbaijani,121,84,30.578512396694215,2815,2026,28.02841918294849
Icelandic,241,210,12.863070539419088,2554,2147,15.935787000783085
Hausa,282,271,3.900709219858156,2504,2397,4.273162939297125
Shona,150,142,5.333333333333333,2568,2516,2.0249221183800623
Albanian,309,289,6.472491909385114,2373,2243,5.478297513695744
Khasi,239,235,1.6736401673640167,2383,2206,7.427612253462023
Belarusian,104,75,27.884615384615383,2441,1529,37.36173699303564
Maltese,59,52,11.864406779661017,2479,2360,4.800322710770472
Akan,236,224,5.084745762711864,2246,2121,5.565449688334818
Lithuanian,124,111,10.483870967741936,2328,2105,9.579037800687285
Uyghur,246,238,3.252032520325203,2164,1455,32.7634011090573
Nauru,261,237,9.195402298850574,1871,1776,5.077498663816141
Javanese,191,178,6.806282722513089,1856,1624,12.5
Yoruba,335,272,18.80597014925373,1710,1364,20.23391812865497
Cebuano,158,148,6.329113924050633,1641,1541,6.0938452163315056
Turkmen,77,61,20.77922077922078,1659,1084,34.659433393610605
Sinhala,281,163,41.99288256227758,1385,876,36.75090252707581
Mongolian,71,51,28.169014084507044,1486,775,47.84656796769852
Bashkir,37,24,35.13513513513514,1465,642,56.177474402730375
Swati,237,220,7.172995780590718,1155,1068,7.532467532467533
Tigrinya,308,287,6.818181818181818,1025,988,3.6097560975609757
Hmong,117,82,29.914529914529915,1210,919,24.049586776859503
Igbo,51,47,7.8431372549019605,1184,1137,3.9695945945945947
Amharic,227,196,13.656387665198238,666,608,8.70870870870871
Sundanese,37,42,-13.513513513513514,732,742,-1.366120218579235
Rundi,41,41,0.0,709,636,10.296191819464035
Marathi,453,684,-50.99337748344371,200,186,7.0
Venda,37,38,-2.7027027027027026,551,426,22.686025408348456
Lao,28,24,14.285714285714286,387,362,6.459948320413437
Armenian,101,144,-42.57425742574257,297,301,-1.3468013468013469
Zulu,31,28,9.67741935483871,288,247,14.23611111111111
Tibetan,19,28,-47.36842105263158,284,283,0.352112676056338
Urdu,57,109,-91.2280701754386,232,350,-50.86206896551724
Pashto,45,51,-13.333333333333334,197,228,-15.736040609137056
Cherokee,212,179,15.566037735849056,22,19,13.636363636363637
Abkhazian,8,5,37.5,178,169,5.056179775280899
xx,45,34,24.444444444444443,132,105,20.454545454545453
Zhuang,15,14,6.666666666666667,136,137,-0.7352941176470589
Sindhi,16,21,-31.25,106,118,-11.320754716981131
