Token,Frequency
Ġsmall,3253
Ġsi,3248
Ġkeep,3230
Ġfriends,3220
Ġtrue,3219
Ġagain,3216
ĠS,3214
NAME_2,3211
Ġrelated,3191
Ġpour,3190
Ġsupport,3182
Ġreally,3179
Ġagainst,3174
ĠNAME_2:,3172
Ġexperience,3168
Ġtalk,3166
Ġrequest,3165
ĠE,3164
Ġothers,3161
Ġgroup,3151
Ġlet,3148
Ġdoing,3147
ing,3146
Ġmodels,3146
11,3143
Ġ30,3140
Ġknowledge,3138
ĊĠĠĠĠĠ,3133
Ġleft,3113
as,3112
Ġlas,3110
ed,3107
Ġresults,3105
Ġreply,3105
Ġfinal,3104
n,3102
Ġune,3101
Can,3099
how,3097
Ġgreat,3095
Ġwater,3094
Ġcommand,3090
Ġwriting,3089
Ġcase,3082
Ġche,3075
Ġsex,3074
Ġsimilar,3070
Ġchoose,3060
Ġal,3059
Ġclass,3044
Ġaccess,3041
Ġreal,3041
ĠYes,3041
hi,3040
\,3038
Ġwhether,3033
Ġproblem,3033
Ġlearning,3032
Ġsocial,3026
Ġproducts,3020
Ġsearch,3017
Summary:,3016
M,3015
Ġwrong,3015
Ġservice,3012
Ġelse,3011
Ġput,3010
Ġfamily,3007
Ġcan't,3002
ĠChatGPT,2998
is,2993
ĠGive,2988
t,2984
ĠHere,2970
ĊĊĠĠĠ,2969
Ġdas,2965
ĠEnglish,2960
Ġmight,2957
Ġmeans,2957
en,2952
Ġbig,2944
Ġpoints,2943
Ġneeds,2940
es,2940
Ġlevel,2937
12,2936
Ġcar,2927
Ġnumbers,2920
Ġobject,2919
Ġvideo,2915
Ġoriginal,2912
)ĊĊ,2911
$,2902
Ġpositive,2899
Hello,2886
Ġfood,2884
Ġ//,2881
self,2879
Document:,2876
Ġless,2876
Ġcannot,2873
Ġb,2873
Ġetc,2870
Ġdetail,2869
ĠMy,2867
Ġrange,2862
Ġpower,2862
Ġmean,2861
Ġlooking,2858
Ġgot,2856
Ġbook,2847
Ġdays,2841
Ġc,2840
Ġschool,2836
ĠÑĩÑĤÐ¾,2834
Ġfull,2830
ĠPython,2827
Ġcontrol,2822
Ġsimple,2818
hello,2817
Ġnegative,2813
Ġworking,2809
Answer:,2807
f,2806
Ġyourself,2803
ĠM,2802
"Ġ""I",2797
Ġtimes,2784
Ġpresent,2784
ĠUse,2774
ĠÐ´Ð»Ñı,2770
Ġcustomer,2761
p,2744
ĠâĢĵ,2740
Ġpublic,2729
Hi,2728
Ġkind,2724
Ġcall,2720
an,2715
Ġn,2711
Ġfemale,2705
Ġemail,2704
Ġlot,2700
ĠN,2697
ĠO,2697
ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,2696
Ġsobre,2694
Ġtotal,2693
u,2686
Say,2685
",Ġ",2679
k,2675
ĠNAME_7,2673
Ġrun,2668
Ġrules,2667
Ġresearch,2666
Ġavailable,2658
Ġcheck,2655
Ġusers,2655
Ġist,2654
âĢĻs,2652
ĠLet's,2650
Ġsentiment,2650
Ġsoftware,2646
F,2640
Ġson,2637
the,2628
Ġhaving,2621
Ġtu,2621
import,2620
Ġ11,2611
Ġfew,2610
G,2608
ĠThere,2606
Ġ$,2605
Ġscene,2583
Ġcountry,2583
Ġsince,2580
Ġsexual,2579
Ġtopic,2577
h,2570
Ġface,2566
ĠT,2551
Ġou,2545
z,2545
T,2538
Ġrequired,2532
O,2532
)ĊĠĠĠĠĠĠĠ,2528
R,2525
N,2520
Ġread,2518
Ġest,2516
on,2514
er,2513
Ġtraining,2511
`,2511
ĠP,2506
l,2503
E,2502
Ġmultiple,2500
ĠTo,2488
Ġdevelopment,2487
20,2484
Ġdialogue,2481
if,2476
Ġich,2471
Ġsize,2469
ĠF,2468
Ġdesign,2464
Ġactions,2460
Ġmale,2460
Ġrelevant,2460
Ġuntil,2452
Ġasked,2451
Ġidentify,2450
Ġfield,2449
Ġapp,2447
ĠÐ¿Ð¾,2444
Ġdoesn't,2441
ĠNAME_2's,2432
+,2430
Ġanalysis,2429
Ġneeded,2425
Ġknown,2425
Ġstatement,2421
Ġextremely,2418
Ġfuture,2415
Ġmit,2415
ĠG,2412
Ġhours,2407
Ġ18,2404
Ġaway,2387
Ġzu,2385
Ġtogether,2384
P,2383
Ġtitle,2379
Ġevent,2372
Ġwomen,2369
<,2368
Ġbehavior,2367
Ġ13,2366
Ġinside,2365
"\""",2360
This,2359
Ġgetting,2357
Ġcare,2349
K,2349
Ġw,2347
15,2343
Ġexplanation,2334
Ġjson,2333
âĢĻ,2331
os,2328
Ġhistory,2328
ĠR,2327
13,2325
Ġeverything,2324
Ġfriend,2323
Ġart,2321
Ġshare,2320
Ġs,2312
Ġwants,2311
Ġ14,2311
H,2305
14,2304
Ġfive,2298
ĠChina,2296
Ġvalues,2290
ar,2288
Ġtemperature,2288
Ġm,2287
Ġmoney,2287
ĠL,2284
Ġte,2280
Ġpotential,2274
ĠH,2273
Ġyoung,2272
Ġimprove,2263
Ġinstruction,2260
v,2254
V,2253
Ġred,2252
Ġstop,2244
L,2243
Ġmethod,2240
Ġquality,2235
Ġdue,2233
Ġsuitable,2227
Ġden,2226
Ġstrong,2222
Ġnecessary,2218
Âł,2217
r,2216
Ġyes,2215
Ġser,2212
Ġ\,2207
Ġnormal,2207
Ġeine,2205
Ġprice,2205
Ġcity,2204
Ġcomputer,2204
Ġsu,2201
Ġinstead,2198
or,2198
A:,2194
Ġchoice,2193
Ġhand,2193
16,2192
Ġspecial,2190
Ġ16,2188
Ġ2022,2185
Ġt,2185
Ġoften,2183
Ġmachine,2180
Ġp,2180
Ġpersonal,2177
ĠWhich,2177
Ġleast,2169
al,2167
Ġexpert,2165
Ġclear,2163
Ġlight,2160
ĠĠĠ,2159
Ġeyes,2157
Ġcontains,2156
Ġexplicit,2154
Ġmais,2152
Ġbuild,2152
and,2150
ĠÑĤÑĭ,2150
Ġextract,2149
Ġhead,2149
Ġje,2147
Ġnews,2144
Ġtools,2143
Ġalready,2142
Ġspace,2142
Ġaccount,2136
Ġservices,2133
Ġamount,2133
Ġunique,2132
Ġtakes,2129
",ĊĠ",2128
Ġselect,2126
Ġhair,2126
Ġfeatures,2121
ly,2120
'],2117
ĠMake,2116
ĠK,2114
ĠHowever,2113
)ĊĠĠĠ,2113
can,2109
Ġimport,2108
Ġokay,2108
Ġhealth,2108
Ġage,2107
Ġvon,2107
Ġbad,2101
Ġtasks,2100
Ġskills,2100
Ġversion,2099
Ġdans,2099
ĠNow,2096
Ġnothing,2092
Ġmarket,2092
Ġperformance,2090
Ġscore,2089
ĠUnited,2085
Ġparagraph,2085
Ġsays,2083
Ġgoal,2082
For,2081
Ġein,2078
Ġprevious,2078
Ġaddress,2077
at,2075
Ċĉĉ,2074
Ġmove,2072
Ġvarious,2068
ĠÐºÐ°Ðº,2062
Ġdef,2062
ĠCo,2060
Ġarea,2060
ĠU,2059
Ġtaking,2056
22,2050
Ġsource,2050
Ġcolor,2048
Ġpost,2047
id,2046
Ġexactly,2038
"Ġ""The",2034
Ġk,2033
ĠnÃ£o,2031
Ġevaluate,2029
Ġgeneral,2029
Ġposition,2028
Ġmakes,2027
Ġinternet,2025
Ġside,2024
ĠIt's,2023
Ġphysical,2022
Y,2021
Ġlo,2018
j,2018
Ġ>,2018
Ġsystems,2016
Ġmeaning,2015
Ġuses,2015
Ġtrying,2010
Ġentity,2009
Ġaccording,2008
Ġ25,2006
W,2005
Ġ1:,2001
Ġfurther,1999
!Ċ,1998
Ġterms,1996
Ġideas,1995
Ġreason,1994
Ġmen,1991
Ġprint,1990
Ġapplication,1990
Ġdone,1987
w,1986
Ġidea,1984
Ġrelationship,1982
Ġweb,1979
ĠV,1976
",ĊĠĠĠĠĠĠĠ",1976
Ġcontain,1976
"""]",1973
Ġpage,1971
Ġstarted,1971
âĢľ,1970
ĠAre,1968
Ġsolution,1968
Ġreasons,1968
Ġsur,1967
Ġmanagement,1966
Ġu,1964
ĠAnswer,1963
Ġfour,1963
Ġhard,1962
Ġbecome,1961
Ġreport,1961
ĠfÃ¼r,1952
Ġbase,1948
Ġever,1943
ĠWhy,1943
Ġd,1941
Ġenergy,1939
Ġsteps,1939
Ġevents,1938
Ġfinancial,1937
Ġbit,1935
Ġstructure,1933
Ġnon,1930
Ġstudent,1930
Ġfront,1928
Ġitem,1927
am,1926
ĠAPI,1923
Ġbreak,1923
18,1923
tell,1923
Ġcourse,1922
Ġ==,1920
Ġseveral,1916
Ġhouse,1912
Ġweek,1910
Ġnatural,1910
..,1910
Ġlive,1906
Ġreview,1904
Ġstudy,1903
25,1902
Ġpercentage,1900
Ġcompletely,1897
Ġcost,1896
Ġnight,1893
Ġmind,1892
Ġmi,1890
As,1890
Ġmovie,1888
NAME_3,1888
Ġcreative,1881
ĠDescribe,1880
Ġtalking,1878
ĠStates,1878
Ġshall,1875
Ġim,1874
ĠNew,1874
?Ġ(,1864
Ġprogramming,1860
Ġ40,1852
Ġcommon,1852
Ġnetwork,1849
ĠThen,1848
"Ġ""""",1844
Ġerror,1844
Ġonline,1843
ĠNAME_8,1839
23,1839
Ġensure,1835
it,1834
Ġspeak,1833
Ġeither,1832
ãĢģ,1832
Ġr,1832
Ġtold,1831
Ġyet,1828
NAME_2:,1827
Ġsituation,1826
Ġaverage,1819
Ġv,1818
Ġf,1816
Ġlearn,1814
Ġsense,1814
ĠUS,1814
ĠAn,1813
Ġcolumn,1812
Ġwait,1808
Ġadditional,1808
Ġint,1800
Z,1799
Ġstudents,1798
Ġtechnology,1798
Start,1793
ĠDon't,1792
Ġqui,1786
Ġauf,1782
ĠAll,1781
ĠâĢĶ,1780
Ġlocation,1779
Ġblue,1779
17,1779
Ġ17,1779
X,1778
ĠTell,1768
ĠvocÃª,1764
50,1763
Here,1760
Ċ(,1757
Ġarray,1757
ia,1752
Ġchildren,1751
Ġstay,1751
Ġ--,1749
et,1749
ĠĠĠĠĠĠĠ,1749
ĠOne,1748
Ġclose,1744
ĠW,1744
Ġpas,1742
Ġfocus,1741
)),1740
Ġpaper,1735
Ġavoid,1733
Ġlocal,1733
com,1732
Ġwritten,1732
Ġleave,1729
Ġtarget,1728
Ġlonger,1728
Ġmatter,1728
Ġroleplay,1726
ĠÃ¨,1724
Ġwebsite,1724
Ġok,1719
Ġdos,1717
We,1717
Ġsaying,1716
Ġassume,1714
Ġfun,1713
Ġturn,1712
Ġcause,1711
Ġalong,1711
Ġha,1707
-1,1707
Ġincrease,1706
Ġpar,1705
Ġmonth,1703
Ġmeet,1702
Ġpast,1701
Ġsales,1700
ers,1699
Ġability,1699
\n\n,1695
Ġthat's,1693
Do,1692
Ġfeeling,1691
Ġthought,1690
Ġ19,1689
).Ċ,1688
Ġchanges,1688
Ġz,1684
Ġplayer,1682
Ġcertain,1680
Ġformat:,1678
from,1677
Ġphone,1673
Ġpatient,1673
Ġtexto,1672
Ġrandom,1672
Ġenough,1669
Ġbuilding,1667
Ġacross,1662
Ġĉ,1659
Ġdifference,1658
ĠX,1658
Ġmedical,1656
Ġimpact,1652
ĠY,1650
Ġenvironment,1648
ĠÐ¸Ð·,1648
ĠEach,1645
Ġcreated,1644
30,1642
Ġloves,1642
Ġunderstanding,1635
Ġonce,1632
Ġbeautiful,1631
Ġpoem,1628
Ġfar,1627
Ġlines,1626
24,1626
Ġmatch,1623
Ġrespect,1622
Ġplaying,1621
Ġlater,1620
Ġsummarize,1618
.ĉ,1618
Ġitems,1613
Ġplus,1613
Ġprompts,1613
Ġboy,1613
Ġappropriate,1613
Ġg,1605
Ġfictional,1602
U,1600
Ġissues,1599
able,1598
Ġdeep,1597
s:,1595
Ġprovides,1595
Ġasking,1594
Ġchatbot,1594
Ġ21,1594
ĠBe,1593
int,1593
Ġmother,1592
Ġremember,1590
Ġ24,1588
Who,1587
Answer,1585
Ġsecurity,1584
Ġparty,1583
19,1582
Ġprivate,1582
Ġready,1581
Ġtypes,1579
Ġcock,1578
Ġpurpose,1574
to,1573
Ġfiles,1573
.ĊĠĠĠ,1572
ĠHi,1571
Ġbuy,1571
Ġpolicies,1570
Ġfact,1569
Ġbelieve,1568
Ġmillion,1568
ä½łå¥½,1566
Ġ2:,1566
--,1566
Ġtrain,1563
Ġne,1562
Ġlow,1562
Ġh,1560
Ã©,1557
çļĦ,1556
Ġ23,1553
Ġmonths,1548
Ġoutside,1545
Generate,1545
Ġseries,1545
21,1542
Ġagent,1542
Ġ=>,1541
Ġ],1541
Use,1540
Ġactually,1539
Ġcategory,1539
J,1538
ãĢĤ,1536
Ġcomment,1535
Ġnicht,1535
re,1533
Ġai,1532
Create,1531
Ġaspects,1529
Ġmentioned,1527
Ġdidn't,1526
Ġbehind,1526
ĠâĢĺ,1525
Ġspeech,1525
ĠCreate,1522
ĠSQL,1522
ĠA:,1520
ie,1520
ĠI'll,1520
ĠOn,1517
Ġdirectly,1517
Ġhappy,1516
ĠNOT,1515
Ġview,1515
Ġtowards,1514
Ġjoke,1511
Ġrisk,1507
Ġclient,1507
Ġworks,1505
ĠAfter,1500
Ġwhole,1499
Ġconcise,1497
Ġattention,1497
Ġsubject,1497
Ġce,1493
Ġnone,1493
Ġmaximum,1492
ĠThese,1492
",ĊĠĠĠĠĠĠĠĠĠĠĠ",1492
Ġeu,1487
"""""",1485
Ġlead,1483
st,1481
Ġdog,1480
Ġentre,1479
NAME_3:,1479
for,1478
Ġprofessional,1478
Ġways,1477
ĠOnly,1475
""">",1475
Ġfunny,1473
ĠJ,1470
Ġperform,1469
Ġwent,1467
Ġpretend,1464
Ġuser's,1464
Ġterm,1463
Ġmir,1462
Ġpain,1461
.ĊĊĊ,1461
us,1460
Ġseparated,1456
Ġavec,1453
Ġthird,1453
ĠÐ¾ÑĤ,1452
Ġdatabase,1451
Ġcomes,1451
Ġissue,1449
Ġpolicy,1448
Ġsignificant,1448
ĠJust,1447
"""""""",1445
Ġminutes,1445
Ġserver,1444
To,1443
Ġrewrite,1441
Ġliving,1441
Ġillegal,1441
Ġ2021,1439
el,1438
Ġwanted,1438
Ġeconomic,1438
Ġsection,1437
Ġincludes,1437
Ġ60,1436
Ġ->,1435
are,1433
26,1431
Ġwearing,1431
ĠB:,1431
Ġhumans,1430
Ġgrowth,1428
Ġelements,1426
ado,1425
"""}",1424
ĠNone,1423
Ġmusic,1422
Ġ2020,1422
Ġconst,1421
Ġthinking,1420
Ġmeeting,1419
Ġdigital,1418
Ġcompanies,1417
Ġmedia,1417
ĠAIM,1415
Ġrequirements,1414
Ġasks,1413
ĠÐº,1411
Ġmethods,1410
Ġparts,1410
Ġl,1408
Ġlikely,1407
ĠFrom,1407
Ġpersonality,1407
ĠAt,1405
ĠInput:,1405
Ġgovernment,1402
Ġvoice,1400
Ġthoughts,1398
Ġinterest,1395
Ġseed,1395
Ġtopics,1395
Ġproblems,1394
Ġstarting,1394
Ġbreasts,1391
ĠOkay,1390
Ġconsidered,1389
Ġsuggest,1387
Ð°,1386
Ġoffer,1385
Ġdesigned,1384
Ġproviding,1380
Ġcurrently,1380
Ġsetting,1378
Ġlooks,1378
Ġpay,1377
Ġobjects,1377
Ġ@,1377
Ġcustomers,1377
le,1377
Ġdark,1376
ant,1375
Ġkeywords,1372
Ġdisplay,1371
Ġinternal,1371
Ġlength,1369
32,1369
Ġtext:,1368
Ġrecent,1368
Ġcapital,1367
Ġapproach,1366
Ġ1500-2000,1363
Ġpath,1363
Ġhot,1361
Ġlet's,1361
Ġstore,1360
ĠUser,1357
Ġexplicitly,1356
Ð¸,1353
Ġdevice,1352
Ġforward,1352
Ġlower,1351
Yes/No,1350
Tell,1349
Ġexecute,1349
Ġdoor,1349
Ġdot,1346
Ġweight,1346
Ġperiod,1345
Ġconsider,1344
system:descriptive,1343
Ġ!,1342
When,1342
Ġimages,1342
Ġlabel,1342
ĠOpenAI,1341
ĠAlso,1341
ĠÐ°,1341
Ġcount,1341
ĠHer,1339
"Ġ\""",1338
ĠÑı,1338
Ġchild,1336
Ġintelligence,1336
em,1335
Ġdescriptions,1334
Ġ-->,1333
ĠDate,1332
Ġseen,1332
ĊĠĠ,1332
Ġfully,1331
ĠWith,1330
Ġgoes,1330
Ġsong,1328
Ġshy,1328
Ġhigher,1327
Ġcat,1326
Ġmoral,1326
Ġgiving,1325
ĠÐ¾,1323
Ġfacts,1323
40,1322
Ġcame,1321
ĠÑĥ,1321
Ġwar,1320
-2,1320
"Ġ""NAME_1""",1320
Ġtranslate,1319
Ġcard,1318
ĠLtd,1318
Ġmessages,1318
Ġrunning,1318
Ġtone,1317
Ġsite,1316
Ġproduce,1314
Output:,1312
Ġair,1310
ĠÑįÑĤÐ¾,1308
Ġethical,1307
",ĊĠĠĠĠĠ",1307
Ġinterested,1306
Ġtravel,1305
Ġpopular,1305
Ġmembers,1305
Ġharmful,1303
Ġj,1302
Ġgets,1302
Ġuseful,1298
ĠThat,1296
Ġbring,1293
ate,1292
Ġfit,1292
27,1291
Ġ%,1288
Ġgreen,1288
Ġlegal,1288
Ġthough,1285
Ġgirls,1285
Ġsmart,1285
Ġstatements,1284
Ġeasy,1282
Ġsolve,1281
Ġcommands,1279
Ġconditions,1278
ĠNAME_3:,1277
q,1276
Ġreasoning,1275
ic,1274
Ġstarts,1274
Ġma,1269
Ġplatform,1268
io,1268
Ġfeelings,1267
Ġ\n,1266
Ġnice,1265
Ġactivities,1264
def,1264
ĠI've,1264
Ġbeginning,1263
Ġbackground,1261
ĠAct,1261
Ġemotions,1259
Ġsoil,1258
Ġgives,1258
Ġheart,1257
Ġstandard,1257
