language,tokens_old_input,tokens_new_input,gain_input,tokens_old_output,tokens_new_output,gain_output
Seselwa Creole French,5107,4731,7.362443704719013,5852,5364,8.33902939166097
Macedonian,722,477,33.933518005540165,10232,8645,15.510164190774042
Afrikaans,1449,1372,5.314009661835748,9371,8794,6.157293778678903
Kinyarwanda,1402,1219,13.052781740370898,9323,8384,10.071865279416496
Swahili,3248,2872,11.576354679802956,7305,6911,5.393566050650239
Tagalog,1018,954,6.286836935166994,9368,8612,8.07002561912895
Somali,1804,1710,5.210643015521065,8284,7698,7.073877353935297
Hindi,3926,3431,12.608252674477841,5696,5447,4.371488764044944
Basque,659,618,6.22154779969651,7778,7132,8.305476986371819
Latvian,1646,1479,10.14580801944107,6102,5967,2.2123893805309733
Manx,695,640,7.913669064748201,6852,6527,4.743140688849971
Quechua,845,789,6.627218934911243,6633,6365,4.040404040404041
Bislama,1704,1445,15.199530516431924,5682,5336,6.089405139035551
Luxembourgish,618,512,17.15210355987055,6520,5750,11.809815950920246
Breton,773,711,8.020698576972833,6352,5892,7.241813602015113
Sanskrit,618,549,11.16504854368932,6344,6061,4.460907944514502
Interlingue,534,463,13.295880149812733,6327,5612,11.300774458669196
Ganda,2014,1917,4.816285998013902,4581,4277,6.636105653787383
Interlingua,616,549,10.876623376623376,5789,5170,10.692693038521334
Haitian Creole,483,447,7.453416149068323,5913,5227,11.601555893793337
Welsh,1626,1475,9.28659286592866,4681,4479,4.315317239906003
Waray,796,748,6.030150753768845,5300,4955,6.509433962264151
Bangla,1055,988,6.350710900473934,4945,4248,14.095045500505561
Scottish Gaelic,1199,1044,12.92743953294412,4715,4119,12.64050901378579
Morisyen,266,245,7.894736842105263,5474,4946,9.645597369382536
Samoan,563,470,16.518650088809945,4927,4548,7.6923076923076925
Fijian,238,235,1.2605042016806722,5220,4895,6.226053639846743
Tatar,165,126,23.636363636363637,5195,4716,9.220404234841194
Klingon,464,426,8.189655172413794,4841,4522,6.589547614129312
Wolof,707,598,15.417256011315418,4403,4197,4.678628208039973
Western Frisian,873,507,41.92439862542955,4120,3936,4.466019417475728
Xhosa,203,179,11.822660098522167,4782,4464,6.6499372647427855
Estonian,936,885,5.448717948717949,4048,3850,4.891304347826087
Tongan,205,192,6.341463414634147,4736,4270,9.839527027027026
Romansh,615,561,8.78048780487805,4258,3950,7.233442930953499
Faroese,449,360,19.821826280623608,4004,3522,12.037962037962037
Irish,700,635,9.285714285714286,3630,3393,6.528925619834711
Nyanja,336,324,3.5714285714285716,3716,3537,4.817007534983854
Lingala,82,75,8.536585365853659,3862,3499,9.39927498705334
Kazakh,451,312,30.82039911308204,3357,2957,11.915400655347035
Southern Sotho,356,308,13.48314606741573,3321,3095,6.80517916290274
Kalaallisut,277,266,3.9711191335740073,3154,2859,9.353202282815472
Afar,1283,1139,11.22369446609509,2105,2037,3.2304038004750595
zzp,482,450,6.639004149377594,2905,2724,6.230636833046471
Aymara,314,272,13.375796178343949,2995,2616,12.654424040066777
Oromo,865,746,13.757225433526012,2438,2238,8.203445447087777
Tswana,224,230,-2.6785714285714284,2936,2771,5.619891008174387
Hausa,295,263,10.847457627118644,2754,2488,9.658678286129266
Māori,703,700,0.4267425320056899,2271,2241,1.321003963011889
Shona,154,142,7.792207792207792,2705,2575,4.805914972273568
Albanian,288,280,2.7777777777777777,2536,2390,5.757097791798107
Maltese,53,48,9.433962264150944,2554,2160,15.42678151918559
Khasi,245,241,1.6326530612244898,2331,2269,2.6598026598026596
Tajik,235,200,14.893617021276595,2287,1825,20.20113686051596
Akan,231,232,-0.4329004329004329,2265,2223,1.8543046357615893
Icelandic,206,200,2.912621359223301,2279,2005,12.02281702501097
Kyrgyz,458,427,6.7685589519650655,1970,1732,12.081218274111675
Nauru,267,249,6.741573033707865,1994,1833,8.074222668004012
Lithuanian,115,99,13.91304347826087,2137,2093,2.0589611605053815
Azerbaijani,88,75,14.772727272727273,2093,1979,5.446727185857621
Javanese,168,170,-1.1904761904761905,1782,1597,10.381593714927048
Cebuano,158,150,5.063291139240507,1678,1579,5.899880810488677
Uyghur,202,201,0.49504950495049505,1621,1480,8.698334361505244
Belarusian,77,74,3.896103896103896,1725,1534,11.072463768115941
Yoruba,285,264,7.368421052631579,1454,1382,4.951856946354883
Swati,257,224,12.84046692607004,1190,1113,6.470588235294118
Tigrinya,295,284,3.7288135593220337,1064,1005,5.545112781954887
Turkmen,53,50,5.660377358490566,1273,1069,16.025137470542028
Igbo,49,47,4.081632653061225,1215,1133,6.748971193415638
Hmong,95,77,18.94736842105263,1059,980,7.459867799811143
Marathi,697,719,-3.1563845050215207,245,198,19.183673469387756
Mongolian,48,46,4.166666666666667,869,741,14.729574223245109
Sinhala,139,149,-7.194244604316546,755,773,-2.384105960264901
Sundanese,41,42,-2.4390243902439024,750,726,3.2
Bashkir,22,20,9.090909090909092,739,619,16.23815967523681
Rundi,40,41,-2.5,670,638,4.776119402985074
Amharic,129,134,-3.875968992248062,531,487,8.286252354048964
Venda,35,36,-2.857142857142857,488,424,13.114754098360656
Urdu,73,97,-32.87671232876713,274,322,-17.51824817518248
Tibetan,13,20,-53.84615384615385,264,265,-0.3787878787878788
Armenian,72,117,-62.5,197,290,-47.20812182741117
Zulu,25,28,-12.0,235,238,-1.2765957446808511
Pashto,44,48,-9.090909090909092,203,213,-4.926108374384237
Lao,14,16,-14.285714285714286,226,227,-0.4424778761061947
Cherokee,166,149,10.240963855421686,19,19,0.0
Abkhazian,5,5,0.0,173,169,2.3121387283236996
Zhuang,14,12,14.285714285714286,142,140,1.408450704225352
xx,32,34,-6.25,119,111,6.722689075630252
Sindhi,22,21,4.545454545454546,124,114,8.064516129032258
